,Starting_names,Reaching_names,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point,Ratings_range,Bus_fare_range,Bus_category,AC_Type,Seat_Type,Starting_time_interval,Ending_time_interval,Route
1864,Hyderabad,Ongole,VV Vinayak Travels,398.0,3.0,22 Seats available,Non A/C Seater / Sleeper (2+1),22:10,07h 50m,06:00,Miyapur,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1865,Hyderabad,Ongole,Padmavathi Travels,700.0,2.8,11 Seats available,A/C Sleeper (2+1),22:15,07h 15m,05:30,Beeramguda,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1866,Hyderabad,Ongole,Orange Tours And Travels,900.0,3.4,27 Seats available,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06h 45m,06:30,Kothapet,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Ongole
1867,Hyderabad,Ongole,Vikram Travels,649.0,3.2,24 Seats available,A/C Seater / Sleeper (2+1),21:55,07h 35m,05:30,Darga Center (VAN or BUS),3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1868,Hyderabad,Ongole,KKaveri Travels,900.0,3.0,15 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),21:00,07h 30m,04:30,Beeramguda,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Ongole
1869,Hyderabad,Ongole,VV Vinayak Travels,422.0,2.6,27 Seats available,Non A/C Seater / Sleeper (2+1),22:15,07h 45m,06:00,Miyapur,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1870,Hyderabad,Ongole,Sri Sahasra Tours and Travels,550.0,4.0,17 Seats available,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,Lingampalli (Pickup Van/Bus),4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1871,Hyderabad,Ongole,SBT,420.0,3.3,26 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 40m,06:40,Beeramguda,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1872,Hyderabad,Ongole,SAI PRASANNA TRAVELS,444.0,3.4,21 Seats available,Non A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,Beeramguda,3 to 4,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1873,Hyderabad,Ongole,V Kaveri Travels,800.0,3.3,19 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),21:30,08h 00m,05:30,Madhapur,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1874,Hyderabad,Ongole,KTC Travels,990.0,3.1,13 Seats available,A/C Sleeper (2+1),22:00,06h 15m,04:15,SR Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1875,Hyderabad,Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,499.0,2.5,19 Seats available,Non A/C Seater / Sleeper (2+1),21:50,07h 30m,05:20,Bhel,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1876,Hyderabad,Ongole,Vihari Travels ,475.0,4.5,11 Seats available,Non A/C Seater / Sleeper (2+1),20:00,08h 15m,04:15,BANDLAGUDA (KEESARA),4 to 5,others,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1877,Hyderabad,Ongole,KKaveri Travels,630.0,3.1,18 Seats available,Non A/C Seater / Sleeper (2+1),20:45,07h 15m,04:00,Bowenpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1878,Hyderabad,Ongole,V Kaveri Travels,500.0,2.8,11 Seats available,Non A/C Seater / Sleeper (2+1),21:30,08h 35m,06:05,Madhapur,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Ongole
1879,Hyderabad,Ongole,Sri Krishna Travels,800.0,3.4,12 Seats available,A/C Sleeper (2+1),21:35,08h 40m,06:15,Hafeezpet,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Ongole
1880,Hyderabad,Ongole,Go Tour Travels and Holidays,1099.0,4.1,9 Seats available,A/C Sleeper (2+1),22:45,06h 00m,04:45,Lakdikapul,4 to 5,1000 to 3000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1881,Hyderabad,Ongole,Ramu Tours & Travels,590.0,4.5,20 Seats available,A/C Seater / Sleeper (2+1),22:00,06h 20m,04:20,Ameerpet,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1882,Hyderabad,Ongole,VV Vinayak Travels,467.0,2.5,16 Seats available,Non A/C Seater / Sleeper (2+1),22:35,07h 40m,06:15,Ameerpet,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1883,Hyderabad,Ongole,LUCKY TRAVELS,999.0,4.1,12 Seats available,A/C Sleeper (2+1),22:45,07h 20m,06:05,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1884,Hyderabad,Ongole,Vihari Travels ,665.0,3.3,10 Seats available,NON AC Seater / Sleeper 2+1,20:00,08h 30m,04:30,BANDLAGUDA (KEESARA) (Pickup ...,3 to 4,below 1000,Other,Non A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1885,Hyderabad,Ongole,V Kaveri Travels,1800.0,3.5,21 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),19:00,08h 00m,03:00,Ameerpet,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,03:00 - 04:00,Hyderabad to Ongole
1886,Hyderabad,Ongole,Orange Tours And Travels,650.0,3.5,27 Seats available,NON A/C Seater/ Sleeper (2+1),19:30,09h 30m,05:00,Suchitra,3 to 4,below 1000,AC Sleeper,Non A/C,Sleeper,19:00 - 20:00,05:00 - 06:00,Hyderabad to Ongole
1887,Hyderabad,Ongole,Cherry tours&travels,569.0,2.3,7 Seats available,Non A/C Seater / Sleeper (2+1),19:45,08h 45m,04:30,Rampally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,04:00 - 05:00,Hyderabad to Ongole
1888,Hyderabad,Ongole,Orange Tours And Travels,700.0,4.1,14 Seats available,NON A/C Sleeper (2+1),21:45,07h 45m,05:30,Suchitra,4 to 5,below 1000,AC Sleeper,Non A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1889,Hyderabad,Ongole,V Kaveri Travels,1440.0,3.1,8 Seats available,A/C Sleeper (2+1),17:00,06h 59m,23:59,Panjagutta,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,23:00 - 00:00,Hyderabad to Ongole
1890,Hyderabad,Ongole,Mozo travels,900.0,2.4,20 Seats available,A/C Sleeper (2+1),22:00,06h 50m,04:50,Madhapur,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1891,Hyderabad,Ongole,V Kaveri Travels,500.0,2.7,8 Seats available,Non A/C Seater / Sleeper (2+1),21:30,08h 15m,05:45,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1892,Hyderabad,Ongole,Ramana Tours And Travels,1360.0,2.4,14 Seats available,A/C Sleeper (2+1),17:45,08h 50m,02:35,Bahadurpally,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,02:00 - 03:00,Hyderabad to Ongole
1893,Hyderabad,Ongole,Mozo travels,750.0,2.0,13 Seats available,A/C Seater / Sleeper (2+1),18:00,09h 45m,03:45,Ecil,Below 3,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,03:00 - 04:00,Hyderabad to Ongole
1894,Hyderabad,Ongole,KKaveri Travels,702.0,2.6,24 Seats available,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,Ameerpet,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1895,Hyderabad,Ongole,Sri Tulasi Tours and Travels,1399.0,2.2,22 Seats available,A/C Sleeper (2+1),22:00,06h 30m,04:30,Gandi Maisamma,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1896,Hyderabad,Ongole,Meghana Travels,903.0,1.7,10 Seats available,A/C Sleeper (2+1),21:50,06h 50m,04:40,Ameerpet,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Ongole
1897,Hyderabad,Ongole,V Kaveri Travels,1100.0,1.7,23 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),19:00,08h 30m,03:30,Kukatpally,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,03:00 - 04:00,Hyderabad to Ongole
1898,Hyderabad,Ongole,Sri Tulasi Tours and Travels,749.0,2.0,17 Seats available,A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,Miyapur,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Ongole
1899,Hyderabad,Ongole,KMBT Travels,949.0,4.5,26 Seats available,NON A/C Sleeper (2+1),22:10,06h 50m,05:00,LB Nagar,4 to 5,below 1000,AC Sleeper,Non A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1900,Hyderabad,Ongole,Morning Star Travels,990.0,3.5,7 Seats available,A/C Sleeper (2+1),20:00,06h 15m,02:15,SR Nagar Pickup van or Bus,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Ongole
1901,Hyderabad,Ongole,Vikram Travels,999.0,3.3,1 Seat available,A/C Sleeper (2+1),20:30,06h 30m,03:00,LB Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Ongole
1902,Hyderabad,Ongole,Orange Tours And Travels,1670.0,3.3,6 Seats available,Volvo Multi-Axle Sleeper A/C (2+1),20:15,07h 15m,03:30,Sanath Nagar,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Ongole
1903,Hyderabad,Ongole,BSR Tours And Travels,1470.0,1.6,26 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:30,07h 15m,02:45,Beeramguda,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,02:00 - 03:00,Hyderabad to Ongole
1904,Hyderabad,Ongole,Cherry tours&travels,760.0,2.0,2 Seats available,A/C Sleeper (2+1),21:50,08h 10m,06:00,Secunderabad,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Ongole
1905,Hyderabad,Ongole,Kaveri Travels,740.0,3.1,16 Seats available,Volvo Multi Axle B9R A/C Sleeper (2+1),21:00,07h 00m,04:00,Nagole,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Ongole
1906,Hyderabad,Ongole,Sri Krishna Travels,1600.0,3.7,26 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),19:30,05h 45m,01:15,ilapur kcr buildings,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,01:00 - 02:00,Hyderabad to Ongole
1907,Hyderabad,Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,3.7,6 Seats available,Non A/C Seater / Sleeper (2+1),21:45,07h 25m,05:10,Ameerpet,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1908,Hyderabad,Ongole,VV Vinayak Travels,677.0,3.7,14 Seats available,Non A/C Seater / Sleeper (2+1),22:35,07h 25m,06:00,Paradise,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1909,Hyderabad,Ongole,KKaveri Travels,630.0,3.7,41 Seats available,Non A/C Seater / Sleeper (2+1),21:00,08h 45m,05:45,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1910,Hyderabad,Ongole,Vihari Tours And Travels,3999.0,3.7,26 Seats available,Non A/C Seater / Sleeper (2+1),22:45,06h 25m,05:10,Darga Center (VAN or BUS),3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1911,Hyderabad,Ongole,Vikram Travels,649.0,3.7,15 Seats available,A/C Seater / Sleeper (2+1),21:55,07h 35m,05:30,SR Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1912,Hyderabad,Ongole,KTC Travels,1499.0,3.7,36 Seats available,NON A/C Sleeper (2+1),22:00,06h 15m,04:15,Beeramguda,3 to 4,1000 to 3000,AC Sleeper,Non A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Ongole
1913,Hyderabad,Ongole,Vihari Tours And Travels,3000.0,1.4,41 Seats available,NON A/C Sleeper (2+1),22:15,07h 15m,05:30,Beeramguda,Below 3,3000 Above,AC Sleeper,Non A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1914,Hyderabad,Ongole,Vihari Tours And Travels,3999.0,3.5,41 Seats available,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,HAYATH NAGAR,3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1915,Hyderabad,Ongole,Vihari Tours And Travels,3000.0,3.4,39 Seats available,Non A/C Seater / Sleeper (2+1),20:00,08h 30m,04:30,bahudurpallixroads,3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1916,Hyderabad,Ongole,Vihari Tours And Travels,3000.0,3.2,7 Seats available,Non A/C Seater / Sleeper (2+1),21:25,08h 05m,05:30,Kukatpalli,3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1917,Hyderabad,Ongole,Jagan Travels,868.0,3.1,1 Seat available,Non A/C Seater / Sleeper (2+1),19:20,09h 10m,04:30,VENKATADRI,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,04:00 - 05:00,Hyderabad to Ongole
1918,Hyderabad,Ongole,Cherry tours&travels,799.0,3.1,5 Seats available,Non A/C Seater / Sleeper (2+1),20:00,08h 30m,04:30,Lingampalli (Pickup Van/Bus),3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1919,Hyderabad,Ongole,Sri Sahasra Tours and Travels,850.0,3.0,33 Seats available,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,Uppal,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1920,Hyderabad,Ongole,VV Vinayak Travels,1600.0,3.0,28 Seats available,NON A/C Hi-Tech Push Back (2+2),21:00,09h 30m,06:30,VENKATADRI,3 to 4,1000 to 3000,AC Semi Sleeper,Non A/C,Push Back,21:00 - 22:00,06:00 - 07:00,Hyderabad to Ongole
1921,Hyderabad,Ongole,Cherry tours&travels,799.0,2.7,21 Seats available,A/C Sleeper (2+1),20:00,08h 30m,04:30,Bhel,Below 3,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Ongole
1922,Hyderabad,Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,499.0,2.4,21 Seats available,Non A/C Seater / Sleeper (2+1),21:50,07h 30m,05:20,Beeramguda,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1923,Hyderabad,Ongole,SAI PRASANNA TRAVELS,444.0,1.6,32 Seats available,Non A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,Panjagutta,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1924,Hyderabad,Ongole,Rajeswari Travels,1299.0,1.4,24 Seats available,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,Shaikpet,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1925,Hyderabad,Ongole,GOWTHAMI TOURS AND TRAVELS,1900.0,,40 Seats available,A/C Sleeper (2+1),21:45,07h 15m,05:00,Beeramguda,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Ongole
1926,Hyderabad,Ongole,Sri Sivanjali Bus,3000.0,,26 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,Jeedimetla,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Ongole
1927,Hyderabad,Ongole,Ramesh Travels,2000.0,,36 Seats available,NON A/C Hi-Tech Push Back (2+2),21:30,07h 00m,04:30,Choutuppal,Below 3,1000 to 3000,AC Semi Sleeper,Non A/C,Push Back,21:00 - 22:00,04:00 - 05:00,Hyderabad to Ongole
1928,Hyderabad,Ongole,Hriday Tours & Travels,3000.0,,14 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07h 45m,05:45,Beeramguda,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1929,Hyderabad,Ongole,SWATHI TRAVELS,800.0,,17 Seats available,A/C Sleeper (2+1),22:15,06h 45m,05:00,BANDLAGUDA (KEESARA),Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Ongole
1930,Hyderabad,Ongole,SWATHI TRAVELS,3000.0,,,Non A/C Seater / Sleeper (2+1),20:00,09h 20m,05:20,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,20:00 - 21:00,05:00 - 06:00,Hyderabad to Ongole
1931,Vijayawada,Visakhapatnam,Svkdt travels,905.0,4.6,15 Seats available,A/C Sleeper (2+1),23:30,07h 25m,06:55,Police Control Room,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1932,Vijayawada,Visakhapatnam,Svkdt travels,905.0,4.5,21 Seats available,A/C Sleeper (2+1),22:00,08h 00m,06:00,Police Control Room,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1933,Vijayawada,Visakhapatnam,Zingbus Plus,582.0,4.7,21 Seats available,A/C Sleeper (2+1),23:50,06h 35m,06:25,Benz Circle,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1934,Vijayawada,Visakhapatnam,AdZingbus Plus,583.0,4.7,20 Seats available,Bharat Benz A/C Sleeper (2+1),23:05,07h 55m,07:00,Benz Circle,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Vijayawada to Visakhapatnam
1935,Vijayawada,Visakhapatnam,IntrCity SmartBus,661.0,4.4,16 Seats available,A/C Seater / Sleeper (2+1),23:45,07h 25m,07:10,Benz Circle,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Vijayawada to Visakhapatnam
1936,Vijayawada,Visakhapatnam,Svkdt travels,620.0,4.3,15 Seats available,A/C Seater / Sleeper (2+1),22:30,07h 25m,05:55,NTR Circle,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1937,Vijayawada,Visakhapatnam,SRKT Travels,550.0,4.4,16 Seats available,A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,Vijayawada Old Bus Stand,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1938,Vijayawada,Visakhapatnam,IntrCity SmartBus,747.0,4.3,18 Seats available,AC Sleeper (2+1),23:15,07h 25m,06:40,Benz Circle,4 to 5,below 1000,Other,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1939,Vijayawada,Visakhapatnam,Yolo Bus,750.0,4.4,25 Seats available,A/C Sleeper (2+1),22:20,08h 13m,06:33,Tadepalli,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1940,Vijayawada,Visakhapatnam,NueGo,472.0,4.4,10 Seats available,Electric A/C Seater/Sleeper (2+1),20:00,07h 45m,03:45,Vijayawada RTC Bus Stand,4 to 5,others,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Vijayawada to Visakhapatnam
1941,Vijayawada,Visakhapatnam,Yolo Bus,699.0,4.5,22 Seats available,Bharat Benz A/C Sleeper (2+1),22:51,08h 09m,07:00,Tadepalli,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,07:00 - 08:00,Vijayawada to Visakhapatnam
1942,Vijayawada,Visakhapatnam,Svkdt travels,620.0,4.2,19 Seats available,A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,Police Control Room,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Vijayawada to Visakhapatnam
1943,Vijayawada,Visakhapatnam,NueGo,565.0,4.2,11 Seats available,Electric A/C Seater/Sleeper (2+1),21:00,07h 45m,04:45,Vijayawada RTC Bus Stand,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Vijayawada to Visakhapatnam
1944,Vijayawada,Visakhapatnam,Sri KVR Travels,500.0,4.3,25 Seats available,Non A/C Seater / Sleeper (2+1),21:35,08h 25m,06:00,Hanumanpet,4 to 5,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1945,Vijayawada,Visakhapatnam,SRKT Travels,420.0,4.3,31 Seats available,Non A/C Seater / Sleeper (2+1),22:20,07h 10m,05:30,Vijayawada Old Bus Stand,4 to 5,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1946,Vijayawada,Visakhapatnam,Svkdt travels,905.0,4.1,15 Seats available,A/C Sleeper (2+1),21:25,07h 50m,05:15,Police Control Room,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1947,Vijayawada,Visakhapatnam,NueGo,582.0,4.0,15 Seats available,Electric A/C Seater/Sleeper (2+1),23:30,07h 45m,07:15,Vijayawada RTC Bus Stand,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Vijayawada to Visakhapatnam
1948,Vijayawada,Visakhapatnam,Sri Amaravathi Travels,675.0,4.1,8 Seats available,NON A/C Sleeper (2+1),21:30,07h 45m,05:15,Hanumanpet,4 to 5,below 1000,AC Sleeper,Non A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1949,Vijayawada,Visakhapatnam,Sri KVR Travels,500.0,3.8,31 Seats available,Non A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,Hanumanpet,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1950,Vijayawada,Visakhapatnam,Sai Sri Krishna Travels,650.0,3.7,29 Seats available,A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,Old RTC Bus Stand,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1951,Vijayawada,Visakhapatnam,NueGo,427.0,3.6,19 Seats available,Electric A/C Seater (2+2),22:10,07h 45m,05:55,Ramavarapadu Ring Road,3 to 4,others,AC Seater,A/C,Seater,22:00 - 23:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1952,Vijayawada,Visakhapatnam,Prathap Travels,495.0,3.7,18 Seats available,Non A/C Seater / Sleeper (2+1),21:00,07h 40m,04:40,Hanumanpet,3 to 4,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Vijayawada to Visakhapatnam
1953,Vijayawada,Visakhapatnam,Sai Balaji Travels,470.0,3.8,22 Seats available,Non A/C Seater / Sleeper (2+1),23:05,06h 40m,05:45,Old Bus Stand,3 to 4,others,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1954,Vijayawada,Visakhapatnam,Morning Star Travels,890.0,3.7,15 Seats available,A/C Sleeper (2+1),20:45,08h 45m,05:30,Tadepalli,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1955,Vijayawada,Visakhapatnam,Sri KVR Travels,500.0,3.8,25 Seats available,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,Hanumanpet,3 to 4,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1956,Vijayawada,Visakhapatnam,Sri Venkataramana Travels,630.0,3.4,23 Seats available,A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,Old RTC Bus Stand,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
1957,Vijayawada,Visakhapatnam,Svkdt travels,905.0,4.0,20 Seats available,A/C Sleeper (2+1),22:30,08h 00m,06:30,Police Control Room,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Vijayawada to Visakhapatnam
1958,Vijayawada,Visakhapatnam,Sri KVR Travels,500.0,4.7,12 Seats available,Non A/C Seater / Sleeper (2+1),17:45,08h 15m,02:00,Hanumanpet,4 to 5,others,AC Sleeper,A/C,Sleeper,17:00 - 18:00,02:00 - 03:00,Vijayawada to Visakhapatnam
1959,Vijayawada,Visakhapatnam,Sri Padmavathi Travels,700.0,3.7,19 Seats available,A/C Seater / Sleeper (2+1),21:00,08h 45m,05:45,Hanumanpet,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Vijayawada to Visakhapatnam
