,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
1133,PAL BUS(Patel Travels®),786,3.8,,AC Sleeper (2+1),06:45,02h 00m,08:45,
1134,M R Travels,INR 1000,3.8,,A/C Volvo B11R Multi-Axle Sleeper (2+1),02:15,01h 15m,03:30,
1135,Chanakya Travels Agency,INR 750,3.8,,NON A/C Seater/ Sleeper (2+1),01:30,01h 45m,03:15,
1136,B R Travels,INR 600,3.8,,A/C Seater / Sleeper (2+1),06:10,01h 40m,07:50,
1137,Gajraj bus service,INR 3500,3.8,,Bharat Benz A/C Sleeper (2+1),14:50,01h 45m,16:35,
1138,PAL BUS(Patel Travels®),832,3.8,,Bharat Benz A/C Sleeper (2+1),08:15,02h 00m,10:15,
1139,RISHABH NEERAJ TRAVELS,450,3.7,,A/C Seater / Sleeper (2+1),01:30,01h 30m,03:00,
1140,Shri Charbhuja Travels (A Unit Of Bala Agri..),INR 1600,3.7,,AC Sleeper (2+1),19:48,01h 45m,21:33,
1141,Shri Charbhuja Travels (A Unit Of Bala Agri..),INR 1100,3.7,,NON AC Seater / Sleeper 2+1,18:36,02h 15m,20:51,
1142,New Amar Travels,INR 1200,3.6,,A/C Seater / Sleeper (3+1),00:09,01h 46m,01:55,
1143,Devraj Travels,INR 550,3.6,,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,
1144,New Amar Travels,1388,3.6,,Bharat Benz A/C Sleeper (2+1),00:50,02h 05m,02:55,
1145,Sagwan Travels,665,3.5,,A/C Seater / Sleeper (2+1),00:44,01h 59m,02:43,
1146,Chartered Bus,INR 449.26,3.4,,A/C Sleeper (2+1),06:00,00h 45m,06:45,
1147,SHEKHAR TRAVELS,INR 900,3.4,,A/C Seater / Sleeper (2+1),23:58,01h 42m,01:40,
1148,Shre Ganesh Travels,INR 1200,3.3,,A/C Seater / Sleeper (2+1),19:00,02h 00m,21:00,
1149,CHANDRA RAJ TRAVELS,INR 300,3.3,,A/C Seater / Sleeper (2+1),01:25,01h 45m,03:10,
1150,Nandu Travels,INR 1200,3.3,,A/C Sleeper (2+1),00:45,01h 54m,02:39,
1151,Om Travels,INR 700,5.0,,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,
1152,Shri Krishna travels (NBT),INR 1904.76,3.1,,AC Sleeper (2+1),19:06,01h 45m,20:51,
1153,BALAJI TRAVELS,INR 2150,4.9,,A/C Sleeper (2+1),04:14,01h 26m,05:40,
1154,V k jain travels,INR 350,3.1,,NON A/C Seater/ Sleeper (2+1),14:15,02h 46m,17:01,
1155,New marudhar and rajswer travelsp,INR 952.38,3.1,,A/C Seater / Sleeper (2+1),03:03,02h 34m,05:37,
1156,Kamal travels,INR 550,4.5,,NON A/C Sleeper (2+1),22:15,01h 55m,00:10,
1157,Mahaveer Travels,463,3.0,,NON A/C Sleeper (2+1),05:29,02h 00m,07:29,
1158,Krishna Travels,INR 1300,3.0,,NON A/C Sleeper (2+1),18:40,02h 00m,20:40,
1159,Rinku Travels,350,3.0,,A/C Seater / Sleeper (2+1),17:30,03h 30m,21:00,
1160,Rinku Travels,INR 650,4.4,,NON A/C Sleeper (2+1),18:15,02h 45m,21:00,
1161,Shatabdi travels,601,2.9,,NON A/C Sleeper (2+1),05:00,02h 00m,07:00,
1162,SURYAVANSHI TRAVELS,INR 1800,2.9,,A/C Seater / Sleeper (2+1),02:10,01h 20m,03:30,
1163,Naveen Tour and Travels,INR 749,2.9,,NON A/C Sleeper (2+1),21:45,02h 10m,23:55,
1164,Surya Trans India,INR 1699,2.9,,A/C Sleeper (2+1),23:50,02h 10m,02:00,
1165,Bharat Travels,429,2.9,,A/C Seater / Sleeper (2+1),04:05,01h 10m,05:15,
1166,Salasar Vaishnav Travels,INR 1100,2.9,,NON AC Seater / Sleeper 2+1,20:21,02h 10m,22:31,
1167,Salasar Vaishnav Travels,INR 1100,4.1,,A/C Seater / Sleeper (2+1),20:46,02h 10m,22:56,
1168,Kalpana Travels Pvt. Ltd.,INR 500,2.8,,AC Sleeper (2+1),19:15,03h 15m,22:30,
1169,Anshi Raj Shree Travels,INR 499,4.0,,Bharat Benz A/C Seater /Sleeper (2+1),18:30,02h 45m,21:15,
1170,Raj Travels(EXPRESS),2850,3.9,,A/C Sleeper (2+1),15:30,01h 30m,17:00,
1171,SHRI GANESH TRAVELLS BARMER,INR 1200,3.9,,A/C Seater / Sleeper (2+1),18:30,02h 00m,20:30,
1172,Jain travels regd,INR 1000,2.6,,NON AC Seater / Sleeper 2+1,19:25,02h 00m,21:25,
1173,Jain travels regd,INR 400,2.5,,AC Sleeper (2+1),18:45,02h 00m,20:45,
1174,RP Rajasthan Travels,INR 952.38,3.8,,AC Sleeper (2+1),04:25,01h 10m,05:35,
1175,T.R. JANI TRAVELS,INR 800,3.8,,A/C Seater / Sleeper (2+1),03:00,02h 00m,05:00,
1176,Mahalaxmi Travels,INR 499,3.8,,Bharat Benz A/C Seater /Sleeper (2+1),18:30,03h 00m,21:30,
1177,M R Travels,INR 1400,3.8,,Bharat Benz A/C Sleeper (2+1),05:15,01h 15m,06:30,
1178,Chanakya Travels Agency,INR 940,3.8,,AC Sleeper (2+1),02:05,01h 35m,03:40,
1179,M R Travels,INR 500,2.5,,A/C Seater / Sleeper (2+1),02:45,01h 55m,04:40,
1180,Chanakya Travels Agency,INR 1200,3.8,,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,
1181,Safar travels and cargo,INR 1600,3.8,,A/C Sleeper (2+1),15:30,01h 30m,17:00,
1182,Mahalaxmi Travels,INR 1499,3.8,,Bharat Benz A/C Seater /Sleeper (2+1),18:30,02h 45m,21:15,
1183,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1600,3.8,,A/C Seater/Sleeper (2+1),18:30,03h 00m,21:30,
1184,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1499,2.4,,VE A/C Seater / Sleeper (2+1),19:00,03h 00m,22:00,
1185,B R Travels,INR 999,2.3,,A/C Seater / Sleeper (2+1),01:55,02h 00m,03:55,
1186,Ajay Raj Travel Agency,359,3.7,,A/C Seater / Sleeper (2+1),01:40,01h 35m,03:15,
1187,RR Travels,INR 200,3.7,,A/C Seater / Sleeper (2+1),01:50,02h 00m,03:50,
1188,Shri Charbhuja Travels (A Unit Of Bala Agri..),INR 1000,3.7,,NON AC Seater / Sleeper 2+1,20:06,01h 38m,21:44,
1189,Jambheshwar Amar Travels,INR 1600,3.7,,A/C Seater / Sleeper (2+1),05:09,01h 06m,06:15,
1190,Jai Ambey Travels,694,1.8,,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,
1191,Rishabh travels,630,1.4,,AC Sleeper (2+1),03:27,02h 15m,05:42,
1192,Amit Travels,INR 399,2.9,,A/C Seater / Sleeper (2+1),21:15,01h 45m,23:00,
1193,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 3949,3.6,,A/C Seater / Sleeper (2+1),11:30,02h 00m,13:30,
1194,Rathi Travels Agency,INR 900,3.5,,NON A/C Sleeper (2+1),19:30,01h 45m,21:15,
1195,Rathi Travels Agency,INR 909,3.5,,NON A/C Sleeper (2+1),19:53,02h 00m,21:53,
1196,NTC Travels,INR 899,3.5,,A/C Seater / Sleeper (2+1),01:06,02h 00m,03:06,
1197,Shrinath® Travel Agency Pvt. Ltd.,1018,3.5,,AC Sleeper (2+1),05:45,01h 00m,06:45,
1198,Ashok tour and travels,INR 600,3.5,,NON A/C Sleeper (2+1),20:15,03h 15m,23:30,
1199,MASTER TRAVELS (RANIWAL),INR 499,3.5,,A/C Seater / Sleeper (2+2),21:40,02h 15m,23:55,
1200,Dashmesh Travels,INR 600,3.5,,A/C Seater / Sleeper (2+1),00:00,01h 15m,01:15,
1201,B S MAHARAJA TRAVELS,INR 800,3.4,,Bharat Benz A/C Seater /Sleeper (2+1),05:40,01h 20m,07:00,
1202,Raaj Rath Travels Co.,INR 550,3.4,,A/C Seater / Sleeper (2+1),17:45,03h 30m,21:15,
1203,Shrinath® Travel Agency Pvt. Ltd.,740,3.4,,AC Sleeper (2+1),03:05,01h 15m,04:20,
1204,Shree Ganesh Travels,INR 400,3.3,,A/C Seater / Sleeper (2+1),05:30,01h 00m,06:30,
1205,Pooja Paraswnath Travels,INR 1571.43,3.3,,AC Sleeper (2+1),17:55,01h 38m,19:33,
1206,Shree Ganesh Travels,INR 400,3.3,,A/C Seater / Sleeper (2+1),05:30,01h 30m,07:00,
1207,CHANDRA RAJ TRAVELS,INR 400,3.3,,NON AC Seater / Sleeper 2+1,18:10,01h 35m,19:45,
1208,Shre Ganesh Travels,INR 1000,3.3,,Bharat Benz A/C Seater /Sleeper (2+1),04:45,02h 05m,06:50,
1209,GR Travels (RJ),INR 2000,3.3,,A/C Sleeper (2+1),20:50,12h 40m,09:30,
1210,Gujarat Travels,INR 500,3.1,,A/C Seater / Sleeper (2+1),03:55,01h 45m,05:40,
1211,CHANDRA RAJ TRAVELS,INR 300,3.1,,NON AC Seater / Sleeper 2+1,13:10,01h 35m,14:45,
1212,Mahadev Travels(pipar),INR 1714.29,3.1,,AC Sleeper (2+1),19:40,02h 30m,22:10,
1213,V k jain travels,INR 250,3.1,,NON A/C Seater/ Sleeper (2+1),16:25,03h 05m,19:30,
1214,Jai Shree Ganesh Travels,INR 600,3.1,,NON A/C Sleeper (2+1),07:21,01h 38m,08:59,
1215,V k jain travels,INR 850,3.0,,A/C Seater / Sleeper (2+1),23:50,02h 30m,02:20,
1216,V k jain travels,INR 500,2.9,,A/C Seater / Sleeper (2+1),03:25,02h 20m,05:45,
1217,Jai Shree Ganesh Travels,INR 952.38,2.9,,AC Sleeper (2+1),07:51,01h 38m,09:29,
1218,bhaiya travels,INR 855,2.9,,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,
1219,Gorsiya Travels,INR 1000,2.9,,Bharat Benz A/C Seater /Sleeper (2+1),02:46,01h 00m,03:46,
1220,Kalpana Travels Pvt. Ltd.,INR 600,2.8,,AC Sleeper (2+1),17:30,02h 30m,20:00,
1221,Kalpana Travels Pvt. Ltd.,INR 1500,2.7,,NON AC Seater / Sleeper 2+1,11:00,04h 00m,15:00,
1222,Kalpana Travels Pvt. Ltd.,INR 600,2.7,,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,
1223,Om shree ji travles,INR 800,2.7,,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,
1224,Hanuman Travels,INR 707,2.5,,Non A/C Seater / Sleeper (2+1),20:30,02h 00m,22:30,
1225,Ganesh Travels,INR 800,2.6,,A/C Sleeper (2+1),04:05,02h 00m,06:05,
1226,Ganesh Travels,INR 700,2.6,,Non A/C Seater / Sleeper (2+1),02:00,01h 00m,03:00,
1227,Jai Shankar Travels,INR 1600,2.6,,A/C Sleeper (2+1),18:45,01h 30m,20:15,
1228,Maan Sahib Travels,INR 549,2.5,,A/C Seater / Sleeper (2+1),22:40,01h 40m,00:20,
1229,Maan Sahib Travels,INR 700,2.5,,A/C Seater / Sleeper (2+1),22:35,01h 40m,00:15,
1230,SHAGUN CARGO & TRAVELS,380,2.5,,NON A/C Seater/ Sleeper (2+1),20:00,02h 15m,22:15,
1231,Chandra Travel Singhana,INR 300,2.4,,A/C Seater / Sleeper (2+1),01:30,03h 30m,05:00,
1232,Jai Shankar Travels,INR 1000,2.4,,NON A/C Seater / Sleeper (3+1),19:15,01h 45m,21:00,
1233,Safar travels and cargo,INR 1200,2.4,,A/C Sleeper (2+1),10:30,01h 30m,12:00,
1234,Ashok Travels and Cargo,INR 650,2.4,,Non A/C Seater / Sleeper (2+1),02:30,02h 15m,04:45,
1235,Ashok Travels and Cargo,INR 1000,2.4,,A/C Seater/Sleeper (2+1),03:15,02h 15m,05:30,
1236,New Kothari Travels,INR 1500,2.3,,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,
1237,Mahadev Travels,INR 4000,2.3,,A/C Seater / Sleeper (2+1),13:30,02h 30m,16:00,
1238,Mahadev Travels,INR 3000,2.3,,A/C Seater / Sleeper (2+1),11:30,02h 45m,14:15,
1239,Jay Bajrang Travels,969,2.2,,NON A/C Sleeper (2+1),03:30,01h 30m,05:00,
1240,Jay Bajrang Travels,833,2.2,,A/C Seater/Sleeper (2+1),03:00,01h 00m,04:00,
1241,Shri Chirag Travel Agency,690,2.2,,A/C Seater / Sleeper (2+1),01:15,01h 30m,02:45,
1242,Rajat Rides Tours and Travels,INR 700,1.8,,A/C Sleeper (2+1),18:00,01h 00m,19:00,
1243,Rajat Rides Tours and Travels,INR 1200,1.8,,A/C Sleeper (2+1),18:30,02h 15m,20:45,
1244,Rajat Rides Tours and Travels,INR 700,1.8,,A/C Sleeper (2+1),15:15,02h 15m,17:30,
1245,Deepak Travels,INR 1400,1.8,,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,
1246,Deepak Travels,INR 1050,1.8,,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,
1247,Deepak Travels,INR 550,1.8,,NON A/C Seater/ Sleeper (2+1),20:30,03h 00m,23:30,
1248,Deepak Travels,INR 899,1.8,,AC Sleeper (2+1),21:00,02h 40m,23:40,
1249,Deepak Travels,INR 880,1.4,,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,
1250,Deepak Travels,INR 580,2.6,,NON A/C Seater/ Sleeper (2+1),21:45,02h 00m,23:45,
1251,Deepak Travels,INR 1650,,,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,
1252,Shri Ram Janta Travels and Cargo,INR 900,,,A/C Sleeper (2+1),21:40,02h 15m,23:55,
1253,Maruti Travels Balotra,INR 619.05,,,A/C Seater / Sleeper (2+1),03:44,02h 10m,05:54,
1254,Rathi Travels Business Class,INR 910,,,NON A/C Sleeper (2+2),20:05,03h 10m,23:15,
1255,Ishwar Travels,INR 1000,,,NON A/C Sleeper (2+1),08:00,02h 30m,10:30,
1256,Om sai tour and travels,INR 900,,,NON A/C Sleeper (2+1),21:30,02h 20m,23:50,
1257,Jai Shankar Travels,INR 1200,,,A/C Seater / Sleeper (2+1),19:15,01h 30m,20:45,
1258,Jai Shankar Travels,INR 700,,,Non A/C Seater / Sleeper (2+1),18:45,00h 45m,19:30,
